Session_ID,id,Round,SumPayoff,ChoiceSelf,ExperienceSelf,Payoff,Optimal,PayoffBetter,Hard,MouseTracking
uz8cxg99,a7gy0udf,17,1450,1,7,13,1,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""27""  ""mouseover"",""CropSelf"",""info"",""720""  ""mouseout"",""CropSelf"","""",""1087""  ""mouseover"",""ExpSelf"",""info"",""1103""  ""mouseout"",""ExpSelf"","""",""1386""  ""mouseover"",""PayoffSelf"",""info"",""1403""  ""mouseout"",""PayoffSelf"","""",""1987"""
uz8cxg99,a7gy0udf,18,1450,1,8,15,1,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""45""  ""mouseover"",""CropSelf"",""info"",""963""  ""mouseout"",""CropSelf"","""",""979""  ""mouseover"",""CropSelf"",""info"",""1380""  ""mouseout"",""CropSelf"","""",""1963""  ""mouseover"",""ExpSelf"",""info"",""1963""  ""mouseout"",""ExpSelf"","""",""2297""  ""mouseover"",""PayoffSelf"",""info"",""2314""  ""mouseout"",""PayoffSelf"","""",""3315"""
uz8cxg99,a7gy0udf,19,1450,2,9,13,1,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""42""  ""mouseover"",""CropSelf"",""info"",""551""  ""mouseout"",""CropSelf"","""",""967""  ""mouseover"",""ExpSelf"",""info"",""967""  ""mouseout"",""ExpSelf"","""",""1285""  ""mouseover"",""PayoffSelf"",""info"",""1300""  ""mouseout"",""PayoffSelf"","""",""1868"""
uz8cxg99,a7gy0udf,20,1450,3,10,13,1,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""32""  ""mouseover"",""CropSelf"",""info"",""486""  ""mouseout"",""CropSelf"","""",""886""  ""mouseover"",""ExpSelf"",""info"",""886""  ""mouseout"",""ExpSelf"","""",""1202""  ""mouseover"",""PayoffSelf"",""info"",""1219""  ""mouseout"",""PayoffSelf"","""",""2488"""
uz8cxg99,a7gy0udf,21,1450,3,11,14,1,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""35""  ""mouseover"",""CropSelf"",""info"",""558""  ""mouseout"",""CropSelf"","""",""941""  ""mouseover"",""ExpSelf"",""info"",""959""  ""mouseout"",""ExpSelf"","""",""1375""  ""mouseover"",""PayoffSelf"",""info"",""1391""  ""mouseout"",""PayoffSelf"","""",""2659"""
uz8cxg99,a7gy0udf,22,1450,1,12,16,1,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""57""  ""mouseover"",""CropSelf"",""info"",""3311""  ""mouseout"",""CropSelf"","""",""3710""  ""mouseover"",""ExpSelf"",""info"",""3727""  ""mouseout"",""ExpSelf"","""",""4027""  ""mouseover"",""PayoffSelf"",""info"",""4044""  ""mouseout"",""PayoffSelf"","""",""5313"""
uz8cxg99,a7gy0udf,23,1450,1,13,17,1,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""32""  ""mouseover"",""CropSelf"",""info"",""380""  ""mouseout"",""CropSelf"","""",""431""  ""mouseover"",""CropSelf"",""info"",""732""  ""mouseout"",""CropSelf"","""",""1064""  ""mouseover"",""ExpSelf"",""info"",""1064""  ""mouseout"",""ExpSelf"","""",""1449""  ""mouseover"",""PayoffSelf"",""info"",""1465""  ""mouseout"",""PayoffSelf"","""",""2550"""
uz8cxg99,a7gy0udf,24,1450,1,14,16,1,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""26""  ""mouseover"",""CropSelf"",""info"",""1601""  ""mouseout"",""CropSelf"","""",""2152""  ""mouseover"",""ExpSelf"",""info"",""2169""  ""mouseout"",""ExpSelf"","""",""2703""  ""mouseover"",""PayoffSelf"",""info"",""2737""  ""mouseout"",""PayoffSelf"","""",""3453"""
uz8cxg99,a7gy0udf,25,1450,1,15,15,1,15,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""47""  ""mouseover"",""CropSelf"",""info"",""978""  ""mouseout"",""CropSelf"","""",""1595""  ""mouseover"",""ExpSelf"",""info"",""1610""  ""mouseout"",""ExpSelf"","""",""1962""  ""mouseover"",""PayoffSelf"",""info"",""1962""  ""mouseout"",""PayoffSelf"","""",""2679"""
uz8cxg99,a7gy0udf,26,1450,1,16,10,2,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""40""  ""mouseover"",""CropSelf"",""info"",""711""  ""mouseout"",""CropSelf"","""",""2497""  ""mouseover"",""ExpSelf"",""info"",""2513""  ""mouseout"",""ExpSelf"","""",""2981""  ""mouseover"",""PayoffSelf"",""info"",""2997""  ""mouseout"",""PayoffSelf"","""",""4115"""
uz8cxg99,a7gy0udf,27,1450,4,17,8,2,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""33""  ""mouseover"",""CropSelf"",""info"",""1391""  ""mouseout"",""CropSelf"","""",""1491""  ""mouseover"",""CropSelf"",""info"",""1591""  ""mouseout"",""CropSelf"","""",""1958""  ""mouseover"",""ExpSelf"",""info"",""1975""  ""mouseout"",""ExpSelf"","""",""2260""  ""mouseover"",""PayoffSelf"",""info"",""2260""  ""mouseout"",""PayoffSelf"","""",""3309"""
uz8cxg99,a7gy0udf,28,1450,2,18,13,2,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""36""  ""mouseover"",""CropSelf"",""info"",""793""  ""mouseout"",""CropSelf"","""",""1094""  ""mouseover"",""ExpSelf"",""info"",""1110""  ""mouseout"",""ExpSelf"","""",""1460""  ""mouseover"",""PayoffSelf"",""info"",""1477""  ""mouseout"",""PayoffSelf"","""",""2178"""
uz8cxg99,a7gy0udf,29,1450,3,19,12,2,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""32""  ""mouseover"",""CropSelf"",""info"",""853""  ""mouseout"",""CropSelf"","""",""1253""  ""mouseover"",""ExpSelf"",""info"",""1254""  ""mouseout"",""ExpSelf"","""",""1604""  ""mouseover"",""PayoffSelf"",""info"",""1655""  ""mouseout"",""PayoffSelf"","""",""2689"""
uz8cxg99,a7gy0udf,30,1450,2,20,12,2,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""48""  ""mouseover"",""CropSelf"",""info"",""1855""  ""mouseout"",""CropSelf"","""",""2405""  ""mouseover"",""ExpSelf"",""info"",""2405""  ""mouseout"",""ExpSelf"","""",""2772""  ""mouseover"",""PayoffSelf"",""info"",""2806""  ""mouseout"",""PayoffSelf"","""",""4292"""
uz8cxg99,a7gy0udf,31,1450,1,1,11,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""13""  ""mouseover"",""CropSelf"",""info"",""1840""  ""mouseout"",""CropSelf"","""",""2274""  ""mouseover"",""ExpSelf"",""info"",""2290""  ""mouseout"",""ExpSelf"","""",""2607""  ""mouseover"",""PayoffSelf"",""info"",""2623""  ""mouseout"",""PayoffSelf"","""",""4193""  ""mouseover"",""ExpSelf"",""info"",""4193""  ""mouseout"",""ExpSelf"","""",""4960""  ""mouseover"",""PayoffSelf"",""info"",""4976""  ""mouseout"",""PayoffSelf"","""",""5977"""
uz8cxg99,a7gy0udf,32,1450,4,2,9,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""32""  ""mouseover"",""CropSelf"",""info"",""529""  ""mouseout"",""CropSelf"","""",""980""  ""mouseover"",""ExpSelf"",""info"",""996""  ""mouseout"",""ExpSelf"","""",""1297""  ""mouseover"",""PayoffSelf"",""info"",""1297""  ""mouseout"",""PayoffSelf"","""",""1898"""
uz8cxg99,a7gy0udf,33,1450,3,3,13,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""CropSelf"",""info"",""653""  ""mouseout"",""CropSelf"","""",""936""  ""mouseover"",""ExpSelf"",""info"",""952""  ""mouseout"",""ExpSelf"","""",""1220""  ""mouseover"",""PayoffSelf"",""info"",""1236""  ""mouseout"",""PayoffSelf"","""",""1838"""
uz8cxg99,a7gy0udf,34,1450,2,4,8,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""17""  ""mouseover"",""CropSelf"",""info"",""562""  ""mouseout"",""CropSelf"","""",""863""  ""mouseover"",""ExpSelf"",""info"",""880""  ""mouseout"",""ExpSelf"","""",""1163""  ""mouseover"",""PayoffSelf"",""info"",""1179""  ""mouseout"",""PayoffSelf"","""",""1797"""
uz8cxg99,a7gy0udf,35,1450,4,5,7,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""21""  ""mouseover"",""ExpSelf"",""info"",""771""  ""mouseout"",""ExpSelf"","""",""803""  ""mouseover"",""CropSelf"",""info"",""820""  ""mouseout"",""CropSelf"","""",""1654""  ""mouseover"",""ExpSelf"",""info"",""1671""  ""mouseout"",""ExpSelf"","""",""2155""  ""mouseover"",""PayoffSelf"",""info"",""2172""  ""mouseout"",""PayoffSelf"","""",""3039""  ""mouseover"",""ExpSelf"",""info"",""3055""  ""mouseout"",""ExpSelf"","""",""3123""  ""mouseover"",""CropSelf"",""info"",""3139""  ""mouseout"",""CropSelf"","""",""4040""  ""mouseover"",""ExpSelf"",""info"",""4056""  ""mouseout"",""ExpSelf"","""",""4107"""
uz8cxg99,a7gy0udf,36,1450,3,6,13,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""25""  ""mouseover"",""CropSelf"",""info"",""535""  ""mouseout"",""CropSelf"","""",""552""  ""mouseover"",""CropSelf"",""info"",""735""  ""mouseout"",""CropSelf"","""",""1070""  ""mouseover"",""ExpSelf"",""info"",""1085""  ""mouseout"",""ExpSelf"","""",""1369""  ""mouseover"",""PayoffSelf"",""info"",""1385""  ""mouseout"",""PayoffSelf"","""",""1803"""
uz8cxg99,a7gy0udf,37,1450,1,7,9,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""22""  ""mouseover"",""CropSelf"",""info"",""404""  ""mouseout"",""CropSelf"","""",""772""  ""mouseover"",""ExpSelf"",""info"",""788""  ""mouseout"",""ExpSelf"","""",""1038""  ""mouseover"",""PayoffSelf"",""info"",""1055""  ""mouseout"",""PayoffSelf"","""",""1605"""
uz8cxg99,a7gy0udf,38,1450,3,8,13,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""15""  ""mouseover"",""PayoffSelf"",""info"",""1285""  ""mouseout"",""PayoffSelf"","""",""1802""  ""mouseover"",""ExpSelf"",""info"",""2302""  ""mouseout"",""ExpSelf"","""",""2436""  ""mouseover"",""CropSelf"",""info"",""2486""  ""mouseout"",""CropSelf"","""",""2921""  ""mouseover"",""ExpSelf"",""info"",""2921""  ""mouseout"",""ExpSelf"","""",""2969""  ""mouseover"",""PayoffSelf"",""info"",""2969""  ""mouseout"",""PayoffSelf"","""",""2987"""
uz8cxg99,a7gy0udf,39,1450,3,9,12,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""26""  ""mouseover"",""CropSelf"",""info"",""875""  ""mouseout"",""CropSelf"","""",""1210""  ""mouseover"",""ExpSelf"",""info"",""1210""  ""mouseout"",""ExpSelf"","""",""1610""  ""mouseover"",""PayoffSelf"",""info"",""1626""  ""mouseout"",""PayoffSelf"","""",""2377"""
uz8cxg99,a7gy0udf,40,1450,2,10,8,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""CropSelf"",""info"",""1173""  ""mouseout"",""CropSelf"","""",""1440""  ""mouseover"",""ExpSelf"",""info"",""1456""  ""mouseout"",""ExpSelf"","""",""1807""  ""mouseover"",""PayoffSelf"",""info"",""1824""  ""mouseout"",""PayoffSelf"","""",""2591"""
uz8cxg99,a7gy0udf,41,1450,3,11,13,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""17""  ""mouseover"",""ExpSelf"",""info"",""335""  ""mouseout"",""ExpSelf"","""",""368""  ""mouseover"",""CropSelf"",""info"",""437""  ""mouseout"",""CropSelf"","""",""769""  ""mouseover"",""ExpSelf"",""info"",""786""  ""mouseout"",""ExpSelf"","""",""1019""  ""mouseover"",""PayoffSelf"",""info"",""1053""  ""mouseout"",""PayoffSelf"","""",""1545"""
uz8cxg99,a7gy0udf,42,1450,3,12,14,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""18""  ""mouseover"",""CropSelf"",""info"",""376""  ""mouseout"",""CropSelf"","""",""877""  ""mouseover"",""ExpSelf"",""info"",""894""  ""mouseout"",""ExpSelf"","""",""1245""  ""mouseover"",""PayoffSelf"",""info"",""1245""  ""mouseout"",""PayoffSelf"","""",""2163"""
uz8cxg99,a7gy0udf,43,1450,3,13,13,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""16""  ""mouseover"",""CropSelf"",""info"",""754""  ""mouseout"",""CropSelf"","""",""1186""  ""mouseover"",""ExpSelf"",""info"",""1203""  ""mouseout"",""ExpSelf"","""",""1553""  ""mouseover"",""PayoffSelf"",""info"",""1570""  ""mouseout"",""PayoffSelf"","""",""2355"""
uz8cxg99,a7gy0udf,44,1450,3,14,13,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""34""  ""mouseover"",""CropSelf"",""info"",""762""  ""mouseout"",""CropSelf"","""",""1131""  ""mouseover"",""ExpSelf"",""info"",""1131""  ""mouseout"",""ExpSelf"","""",""1413""  ""mouseover"",""PayoffSelf"",""info"",""1430""  ""mouseout"",""PayoffSelf"","""",""2048"""
uz8cxg99,a7gy0udf,45,1450,3,15,15,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""21""  ""mouseover"",""CropSelf"",""info"",""1014""  ""mouseout"",""CropSelf"","""",""1516""  ""mouseover"",""ExpSelf"",""info"",""1532""  ""mouseout"",""ExpSelf"","""",""1816""  ""mouseover"",""PayoffSelf"",""info"",""1832""  ""mouseout"",""PayoffSelf"","""",""2466"""
uz8cxg99,a7gy0udf,46,1450,3,16,11,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""19""  ""mouseover"",""CropSelf"",""info"",""710""  ""mouseout"",""CropSelf"","""",""1026""  ""mouseover"",""ExpSelf"",""info"",""1043""  ""mouseout"",""ExpSelf"","""",""1376""  ""mouseover"",""PayoffSelf"",""info"",""1410""  ""mouseout"",""PayoffSelf"","""",""2044"""
uz8cxg99,a7gy0udf,47,1450,3,17,12,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""21""  ""mouseover"",""CropSelf"",""info"",""583""  ""mouseout"",""CropSelf"","""",""834""  ""mouseover"",""ExpSelf"",""info"",""850""  ""mouseout"",""ExpSelf"","""",""1150""  ""mouseover"",""PayoffSelf"",""info"",""1167""  ""mouseout"",""PayoffSelf"","""",""1652"""
uz8cxg99,a7gy0udf,48,1450,3,18,12,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""20""  ""mouseover"",""CropSelf"",""info"",""532""  ""mouseout"",""CropSelf"","""",""833""  ""mouseover"",""ExpSelf"",""info"",""850""  ""mouseout"",""ExpSelf"","""",""1132""  ""mouseover"",""PayoffSelf"",""info"",""1149""  ""mouseout"",""PayoffSelf"","""",""1766"""
uz8cxg99,a7gy0udf,49,1450,3,19,13,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""16""  ""mouseover"",""CropSelf"",""info"",""519""  ""mouseout"",""CropSelf"","""",""887""  ""mouseover"",""ExpSelf"",""info"",""903""  ""mouseout"",""ExpSelf"","""",""1253""  ""mouseover"",""PayoffSelf"",""info"",""1270""  ""mouseout"",""PayoffSelf"","""",""1755"""
uz8cxg99,a7gy0udf,50,1450,3,20,13,3,13,0,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""30""  ""mouseover"",""CropSelf"",""info"",""707""  ""mouseout"",""CropSelf"","""",""958""  ""mouseover"",""ExpSelf"",""info"",""974""  ""mouseout"",""ExpSelf"","""",""1308""  ""mouseover"",""PayoffSelf"",""info"",""1324""  ""mouseout"",""PayoffSelf"","""",""1959"""
uz8cxg99,a7gy0udf,51,1450,1,1,16,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""28""  ""mouseover"",""CropSelf"",""info"",""1045""  ""mouseout"",""CropSelf"","""",""1462""  ""mouseover"",""ExpSelf"",""info"",""1462""  ""mouseout"",""ExpSelf"","""",""1813""  ""mouseover"",""PayoffSelf"",""info"",""1829""  ""mouseout"",""PayoffSelf"","""",""2179""  ""mouseover"",""ExpSelf"",""info"",""2179""  ""mouseout"",""ExpSelf"","""",""2196""  ""mouseover"",""CropSelf"",""info"",""2446""  ""mouseout"",""CropSelf"","""",""3114""  ""mouseover"",""ExpSelf"",""info"",""3114""  ""mouseout"",""ExpSelf"","""",""3164""  ""mouseover"",""PayoffSelf"",""info"",""3181""  ""mouseout"",""PayoffSelf"","""",""4055"""
uz8cxg99,a7gy0udf,52,1450,1,2,17,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""22""  ""mouseover"",""CropSelf"",""info"",""607""  ""mouseout"",""CropSelf"","""",""1391""  ""mouseover"",""ExpSelf"",""info"",""1407""  ""mouseout"",""ExpSelf"","""",""1658""  ""mouseover"",""PayoffSelf"",""info"",""1674""  ""mouseout"",""PayoffSelf"","""",""2391"""
uz8cxg99,a7gy0udf,53,1450,1,3,7,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""20""  ""mouseover"",""CropSelf"",""info"",""656""  ""mouseout"",""CropSelf"","""",""939""  ""mouseover"",""ExpSelf"",""info"",""939""  ""mouseout"",""ExpSelf"","""",""1190""  ""mouseover"",""PayoffSelf"",""info"",""1206""  ""mouseout"",""PayoffSelf"","""",""1690"""
uz8cxg99,a7gy0udf,54,1450,4,4,19,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""16""  ""mouseover"",""CropSelf"",""info"",""670""  ""mouseout"",""CropSelf"","""",""786""  ""mouseover"",""ExpSelf"",""info"",""837""  ""mouseout"",""ExpSelf"","""",""1237""  ""mouseover"",""PayoffSelf"",""info"",""1271""  ""mouseout"",""PayoffSelf"","""",""2288"""
uz8cxg99,a7gy0udf,55,1450,4,5,15,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""17""  ""mouseover"",""CropSelf"",""info"",""371""  ""mouseout"",""CropSelf"","""",""670""  ""mouseover"",""ExpSelf"",""info"",""671""  ""mouseout"",""ExpSelf"","""",""953""  ""mouseover"",""PayoffSelf"",""info"",""954""  ""mouseout"",""PayoffSelf"","""",""1638"""
uz8cxg99,a7gy0udf,56,1450,4,6,24,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""12""  ""mouseover"",""CropSelf"",""info"",""593""  ""mouseout"",""CropSelf"","""",""843""  ""mouseover"",""ExpSelf"",""info"",""861""  ""mouseout"",""ExpSelf"","""",""1178""  ""mouseover"",""PayoffSelf"",""info"",""1178""  ""mouseout"",""PayoffSelf"","""",""1778"""
uz8cxg99,a7gy0udf,57,1450,4,7,15,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""26""  ""mouseover"",""CropSelf"",""info"",""336""  ""mouseout"",""CropSelf"","""",""720""  ""mouseover"",""ExpSelf"",""info"",""737""  ""mouseout"",""ExpSelf"","""",""1071""  ""mouseover"",""PayoffSelf"",""info"",""1087""  ""mouseout"",""PayoffSelf"","""",""1571"""
uz8cxg99,a7gy0udf,58,1450,4,8,20,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""33""  ""mouseover"",""CropSelf"",""info"",""839""  ""mouseout"",""CropSelf"","""",""1139""  ""mouseover"",""ExpSelf"",""info"",""1155""  ""mouseout"",""ExpSelf"","""",""1439""  ""mouseover"",""PayoffSelf"",""info"",""1455""  ""mouseout"",""PayoffSelf"","""",""2056"""
uz8cxg99,a7gy0udf,59,1450,4,9,16,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""20""  ""mouseover"",""CropSelf"",""info"",""418""  ""mouseout"",""CropSelf"","""",""717""  ""mouseover"",""ExpSelf"",""info"",""717""  ""mouseout"",""ExpSelf"","""",""1036""  ""mouseover"",""PayoffSelf"",""info"",""1036""  ""mouseout"",""PayoffSelf"","""",""1786"""
uz8cxg99,a7gy0udf,60,1450,4,10,23,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""17""  ""mouseover"",""CropSelf"",""info"",""657""  ""mouseout"",""CropSelf"","""",""907""  ""mouseover"",""ExpSelf"",""info"",""923""  ""mouseout"",""ExpSelf"","""",""1241""  ""mouseover"",""PayoffSelf"",""info"",""1273""  ""mouseout"",""PayoffSelf"","""",""1725"""
uz8cxg99,a7gy0udf,61,1450,4,11,20,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""CropSelf"",""info"",""540""  ""mouseout"",""CropSelf"","""",""857""  ""mouseover"",""ExpSelf"",""info"",""873""  ""mouseout"",""ExpSelf"","""",""1173""  ""mouseover"",""PayoffSelf"",""info"",""1190""  ""mouseout"",""PayoffSelf"","""",""1724"""
uz8cxg99,a7gy0udf,62,1450,4,12,14,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""15""  ""mouseover"",""CropSelf"",""info"",""36""  ""mouseout"",""CropSelf"","""",""420""  ""mouseover"",""ExpSelf"",""info"",""420""  ""mouseout"",""ExpSelf"","""",""703""  ""mouseover"",""PayoffSelf"",""info"",""721""  ""mouseout"",""PayoffSelf"","""",""1337"""
uz8cxg99,a7gy0udf,63,1450,4,13,17,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""20""  ""mouseover"",""CropSelf"",""info"",""400""  ""mouseout"",""CropSelf"","""",""733""  ""mouseover"",""ExpSelf"",""info"",""733""  ""mouseout"",""ExpSelf"","""",""1067""  ""mouseover"",""PayoffSelf"",""info"",""1083""  ""mouseout"",""PayoffSelf"","""",""1617"""
uz8cxg99,a7gy0udf,64,1450,4,14,20,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""17""  ""mouseover"",""CropSelf"",""info"",""170""  ""mouseout"",""CropSelf"","""",""571""  ""mouseover"",""ExpSelf"",""info"",""587""  ""mouseout"",""ExpSelf"","""",""921""  ""mouseover"",""PayoffSelf"",""info"",""938""  ""mouseout"",""PayoffSelf"","""",""1240"""
uz8cxg99,a7gy0udf,65,1450,4,15,22,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""CropSelf"",""info"",""384""  ""mouseout"",""CropSelf"","""",""750""  ""mouseover"",""ExpSelf"",""info"",""750""  ""mouseout"",""ExpSelf"","""",""1067""  ""mouseover"",""PayoffSelf"",""info"",""1083""  ""mouseout"",""PayoffSelf"","""",""1585"""
uz8cxg99,a7gy0udf,66,1450,4,16,25,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""17""  ""mouseover"",""CropSelf"",""info"",""321""  ""mouseout"",""CropSelf"","""",""606""  ""mouseover"",""ExpSelf"",""info"",""606""  ""mouseout"",""ExpSelf"","""",""906""  ""mouseover"",""PayoffSelf"",""info"",""922""  ""mouseout"",""PayoffSelf"","""",""1523"""
uz8cxg99,a7gy0udf,67,1450,4,17,22,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""19""  ""mouseover"",""CropSelf"",""info"",""429""  ""mouseout"",""CropSelf"","""",""729""  ""mouseover"",""ExpSelf"",""info"",""730""  ""mouseout"",""ExpSelf"","""",""1030""  ""mouseover"",""PayoffSelf"",""info"",""1046""  ""mouseout"",""PayoffSelf"","""",""1546"""
uz8cxg99,a7gy0udf,68,1450,4,18,12,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""31""  ""mouseover"",""CropSelf"",""info"",""562""  ""mouseout"",""CropSelf"","""",""1077""  ""mouseover"",""ExpSelf"",""info"",""1094""  ""mouseout"",""ExpSelf"","""",""1428""  ""mouseover"",""PayoffSelf"",""info"",""1444""  ""mouseout"",""PayoffSelf"","""",""2329"""
uz8cxg99,a7gy0udf,69,1450,4,19,17,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""21""  ""mouseover"",""ExpSelf"",""info"",""278""  ""mouseout"",""ExpSelf"","""",""295""  ""mouseover"",""CropSelf"",""info"",""329""  ""mouseout"",""CropSelf"","""",""695""  ""mouseover"",""ExpSelf"",""info"",""712""  ""mouseout"",""ExpSelf"","""",""979""  ""mouseover"",""PayoffSelf"",""info"",""979""  ""mouseout"",""PayoffSelf"","""",""1079""  ""mouseover"",""PayoffSelf"",""info"",""1463""  ""mouseout"",""PayoffSelf"","""",""2047"""
uz8cxg99,a7gy0udf,70,1450,4,20,15,4,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""20""  ""mouseover"",""CropSelf"",""info"",""388""  ""mouseout"",""CropSelf"","""",""671""  ""mouseover"",""ExpSelf"",""info"",""688""  ""mouseout"",""ExpSelf"","""",""938""  ""mouseover"",""PayoffSelf"",""info"",""955""  ""mouseout"",""PayoffSelf"","""",""1506"""
uz8cxg99,a7gy0udf,71,1450,1,1,21,1,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""36""  ""mouseover"",""CropSelf"",""info"",""1188""  ""mouseout"",""CropSelf"","""",""1756""  ""mouseover"",""ExpSelf"",""info"",""1788""  ""mouseout"",""ExpSelf"","""",""2138""  ""mouseover"",""PayoffSelf"",""info"",""2155""  ""mouseout"",""PayoffSelf"","""",""3057"""
uz8cxg99,a7gy0udf,72,1450,1,2,26,1,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""CropSelf"",""info"",""1587""  ""mouseout"",""CropSelf"","""",""2155""  ""mouseover"",""ExpSelf"",""info"",""2155""  ""mouseout"",""ExpSelf"","""",""2472""  ""mouseover"",""PayoffSelf"",""info"",""2472""  ""mouseout"",""PayoffSelf"","""",""2504""  ""mouseover"",""PayoffSelf"",""info"",""2838""  ""mouseout"",""PayoffSelf"","""",""3423"""
uz8cxg99,a7gy0udf,73,1450,1,3,22,1,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""13""  ""mouseover"",""ExpSelf"",""info"",""544""  ""mouseout"",""ExpSelf"","""",""711""  ""mouseover"",""CropSelf"",""info"",""744""  ""mouseout"",""CropSelf"","""",""1145""  ""mouseover"",""ExpSelf"",""info"",""1145""  ""mouseout"",""ExpSelf"","""",""1428""  ""mouseover"",""PayoffSelf"",""info"",""1428""  ""mouseout"",""PayoffSelf"","""",""1878"""
uz8cxg99,a7gy0udf,74,1450,1,4,21,1,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""18""  ""mouseover"",""CropSelf"",""info"",""671""  ""mouseout"",""CropSelf"","""",""1005""  ""mouseover"",""ExpSelf"",""info"",""1005""  ""mouseout"",""ExpSelf"","""",""1288""  ""mouseover"",""PayoffSelf"",""info"",""1288""  ""mouseout"",""PayoffSelf"","""",""1706"""
uz8cxg99,a7gy0udf,75,1450,1,5,14,1,19,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""14""  ""mouseover"",""CropSelf"",""info"",""493""  ""mouseout"",""CropSelf"","""",""827""  ""mouseover"",""ExpSelf"",""info"",""843""  ""mouseout"",""ExpSelf"","""",""1160""  ""mouseover"",""PayoffSelf"",""info"",""1177""  ""mouseout"",""PayoffSelf"","""",""1744"""
uz8cxg99,a7gy0udf,76,1450,1,6,15,2,17,1,"""event"",""name"",""value"",""time""  ""onload"",""body"",""body"",""30"""
